name,issns,active,withdrawn_date,withdrawal_reason
Prolegómenos,0121-182X;1909-7727,true,,
Revista de Arquitectura (Bogotá),1657-0308;2357-626X,true,,
Revista Integración,0120-419X;2145-8472,true,,
Cuadernos de Desarrollo Rural,0122-1450,false,2020-09-30,suspended in SciELO collection col
Suma Psicológica,0121-4381,true,,
Universidad y Salud,2389-7066;0124-7107,true,,
Revista Logos Ciencia & Tecnología,2422-4200;2145-594X,true,,
Psychologia. Avances de la Disciplina,1900-2386,true,,
Biosalud,1657-9550,false,2021-05-04,suspended in SciELO collection col
Prospectiva,1692-8261,false,2021-06-01,suspended in SciELO collection col
Ingeniería y Universidad,0123-2126,false,2021-06-01,suspended in SciELO collection col
Revista colombiana de Gastroenterología,2500-7440;0120-9957,true,,
Theologica Xaveriana,0120-3649,false,2021-09-04,suspended in SciELO collection col
Universitas Humanística,0120-4807,false,2021-09-04,suspended in SciELO collection col
Universitas Scientiarum,0122-7483,false,2021-09-04,suspended in SciELO collection col
Universitas Philosophica,0120-5323,false,2021-09-06,suspended in SciELO collection col
Revista Ingeniería Biomédica,1909-9762;1909-9991,false,2021-09-06,suspended in SciELO collection col
Revista Cuidarte,2346-3414;2216-0973,true,,
Revista Colombiana de Educación,0120-3916,true,,
Revista Ciencias de la Salud,1692-7273;2145-4507,true,,
Revista CES Derecho,2145-7719,true,,
Revista MVZ Córdoba,1909-0544;0122-0268,true,,
Revista Colombiana de Antropología,2539-472X;0486-6525,true,,
"Aletheia. Revista de Desarrollo Humano, Educativo y Social Contemporáneo",2145-0366,false,2022-11-01,suspended in SciELO collection col
Ecos de Economía,1657-4206,false,2022-11-01,suspended in SciELO collection col
Ingeniería y Ciencia,1794-9165,false,2022-11-01,suspended in SciELO collection col
Revista de Ciencias,0121-1935;2248-4000,false,2022-11-01,suspended in SciELO collection col
Co-herencia,1794-5887,false,2022-11-01,suspended in SciELO collection col
Tropical Grasslands-Forrajes Tropicales,2346-3775,false,2022-11-01,suspended in SciELO collection col
Pensamiento Psicológico,1657-8961,false,2022-11-02,suspended in SciELO collection col
Revista EIA,2463-0950;1794-1237,false,2022-11-02,suspended in SciELO collection col
Tecciencia,1909-3667,false,2022-11-02,suspended in SciELO collection col
Revista EAN,0120-8160,false,2022-11-02,suspended in SciELO collection col
Memoria y Sociedad,0122-5197,false,2020-04-15,suspended in SciELO collection col
Nova,1794-2470,false,2023-04-10,suspended in SciELO collection col
Revista Colombiana de Nefrología,2500-5006,true,,
Revista Colombiana de Bioética,1900-6896;2590-9452,true,,
Prospectiva,2389-993X;0122-1213,true,,
Revista Colombiana de Obstetricia y Ginecología,0034-7434;2463-0225,true,,
ORINOQUIA,0121-3709,false,2022-11-02,suspended in SciELO collection col
Cuadernos de Administración,0120-3592,false,2020-03-09,suspended in SciELO collection col
Encuentros,1692-5858,false,2021-06-01,suspended in SciELO collection col
Cuadernos de Contabilidad,0123-1472,false,2020-09-30,suspended in SciELO collection col
Dimensión Empresarial,1692-8563,false,2022-11-01,suspended in SciELO collection col
Revista Gerencia y Políticas de Salud,1657-7027,false,2021-09-06,suspended in SciELO collection col
How,0120-5927,false,2022-11-01,suspended in SciELO collection col
