name,issns,active,withdrawn_date,withdrawal_reason
Contemporary Jewry,0147-1694;1876-5165,true,,
Journal of Science and Technology in Lighting,2432-3225;2432-3233,true,,
Psychology of Sexual Orientation and Gender Diversity,2329-0382;2329-0390,true,,
Uniciencia,1011-0275;2215-3470,true,,
Learning and Analytics in Intelligent Systems (LAIS),2662-3447;2662-3455,true,,
Applications in Engineering Science,2666-4968,true,,
Optics,2673-3269,true,,
International Journal of Bullying Prevention,2523-3653;2523-3661,true,,
Journal of Global Postcolonial Studies,2643-8380;2643-8399,true,,
rEFLections,1513-5934;2651-1479,true,,
Horticulture Research,2662-6810;2052-7276,true,,
Education & Theatre Journal,1109-821X,true,,
Oceans,2673-1924,true,,
International Journal of Economics and Business Administration (IJEBA),2241-4754,true,,
Alternative Francophone - Pour une francophonie en mode mineur (AF),1916-8470,true,,
AI,2673-2688,true,,
Central European Journal of Labour Law and Personnel Management,2644-4917;2644-4542,false,2020-01-01,inactive in the register (Nedlagt år 2020; year only)
"Palgrave Studies in Business, Arts and Humanities (PSBAH)",2662-1266;2662-1274,true,,
International Journal for Research in Mathematics Education,2238-0345,true,,
South African Journal of Education (SAJE),0256-0100;2076-3433,true,,
JMIR Nursing,2562-7600,true,,
Journal of Polymer Science,2642-4150;2642-4169,true,,
Journal of the British Academy (JBA),2052-7217,true,,
Journal of Cybersecurity and Privacy (JCP),2624-800X,true,,
Athens Journal of Sports (AJS),2241-7915,true,,
Journal of Agricultural and Marine Sciences (JAMS),2410-1060;2410-1079,true,,
Behavioral Science & Policy (BSP),2379-4607;2379-4615,true,,
Gornye nauki i tehnologii,2500-0632,true,,
Critical Times: Interventions in Global Critical Theory,2641-0478,true,,
The Journal of Diversity and Gender Studies (DiGeSt),2593-0273;2593-0281,true,,
ARCHAEOLOGIAE Research by Foreign Missions in Italy,1723-5804;1724-2274,true,,
Frontiers in Blockchain,2624-7852,true,,
Acta Acustica,2681-4617,true,,
Journal of Human Rights and Social Work,2365-1792,true,,
Case Studies in Chemical and Environmental Engineering (CSCEE),2666-0164,true,,
Global Media Journal Turkish Edition (GMJ-TR),1309-7601,true,,
Journal of Legal and Political Thought,2588-1620;2676-2242,true,,
ANKARA'S JOURNAL OF ANATOLIA AND RUMELIA STUDIES,2717-9052,true,,
International Journal of Oral Implantology (IJOI),2631-6420;2631-6439,true,,
Annual Review of Linguistics,2333-9683;2333-9691,true,,
The Journal of Risk Education (JRE),2165-6754,true,,
International Journal of Implant Dentistry,2198-4034,true,,
Health Professions Education,2452-3011,true,,
Journal of Illicit Economies and Development (JIED),2516-7227,true,,
Journal of the China Society for Scientific and Technical Information,1000-0135,true,,
Queer Studies in Media & Popular Culture (QSMPC),2055-5695;2055-5709,true,,
STS Encounters,1904-4372,true,,
ALIFE : Proceedings of the Artificial Life Conference,2693-1508,true,,
Cambridge International Law Journal (CILJ),2398-9173;2398-9181,true,,
Materials Circular Economy,2524-8146;2524-8154,true,,
Diritto & questioni pubbliche,1825-0173,true,,
Buildings & Cities,2632-6655,true,,
Musiikki,2669-8625,true,,
The Yearbook of Ethnomusicology,0783-6821;1799-5256,true,,
Palgrave Studies in Sub-National Governance,2523-8248;2523-8256,true,,
The Journal of Replaying Japan,2433-8060,true,,
Annales des Mines - Responsabilité & Environnement,1268-4783;2271-8052,true,,
IEEE Open Journal of Power Electronics (OJPE),2644-1314,true,,
Environmental Health Insights (EHI),1178-6302,true,,
Corpo Grafías Estudios críticos de y desde los cuerpos,2390-0288;2590-9398,true,,
The Lancet Digital Health,2589-7500,true,,
Journal of Energy,2356-735X;2314-615X,false,2025-01-01,inactive in the register (Nedlagt år 2025; year only)
Journal of Responsible Technology,2666-6596,true,,
Journal of Gender and Sexuality Studies (JGSS),2637-9961;2637-997X,true,,
International Journal of Urban Planning and Smart Cities (IJUPSC),2644-1659;2644-1667,true,,
MATTER: Journal of New Materialist Research,2604-7551,true,,
Business Informatics,1507-3858;2450-0003,true,,
Experimental and Computational Multiphase Flow (ECMF),2661-8869;2661-8877,true,,
Právny obzor,0032-6984;2729-9228,true,,
Proceedings of the International Conference on Live Interfaces (Proceedings of ICLI),2663-9041,true,,
Agricultural Marketing and Commercialization Journal (AMC),2676-640X;2676-7570,true,,
ZKG International,2366-1313,true,,
Journal of Clinical Tuberculosis and Other Mycobacterial Diseases (JCTMD),2405-5794,true,,
Review of European Administrative Law (REALaw),1874-7981;1874-7973,true,,
Australian Review of Applied Linguistics  (ARAL),0155-0640;1833-7139,true,,
JALT Journal,0287-2420,true,,
The Language Teacher (TLT),0289-7938,true,,
Journal of Moravian History,1933-6632;2161-6310,true,,
The Journal of World Christianity,2377-8784;1943-1538,true,,
Prassi Ecdotiche della Modernità Letteraria,2499-6637,true,,
Ecological Solutions and Evidence,2688-8319,true,,
Partial Differential Equations in Applied Mathematics,2666-8181,true,,
Frontiers in Global Women’s Health,2673-5059,true,,
International Journal of Maritime Crime & Security (IJMCS),2631-3855;2631-3863,true,,
Information & Culture,2164-8034;2166-3033,true,,
Critical Care Nurse (CCN),0279-5442;1940-8250,true,,
Zinbun gakuhō,0449-0274,true,,
Forensic Science International: Digital Investigation,2666-2825;2666-2817,true,,
Matrix Biology Plus,2590-0285,true,,
Meat and Muscle Biology,2575-985X,true,,
Black Camera,1536-3155;1947-4237,true,,
CIGRE Science and Engineering,2426-1335,true,,
Journal of Breast Imaging (JBI),2631-6110;2631-6129,true,,
The American Journal of Nuclear Medicine and Molecular Imaging (AJNMMI),2160-8407,true,,
MusPed:Research,2703-7843,true,,
Legatio: The Journal for Renaissance and Early Modern Diplomatic Studies,2545-1693;2545-1685,true,,
Frontiers in Big Data,2624-909X,true,,
CSEE Journal of Power and Energy Systems (JPES),2096-0042,true,,
Egyptian Informatics Journal,1110-8665;2090-4754,true,,
IFAC Journal of Systems and Control,2468-6018,true,,
Communications Earth & Environment,2662-4435,true,,
Advances in Astrophysics (AdAp),2415-6450;2415-6469,true,,
International Conference on Computer-Human Interaction Research and Applications (CHIRA),2184-3244,true,,
VISIGRAPP,2184-5921;2184-4321,true,,
History of Classical Scholarship (HCS),2632-4091,true,,
IEEE Pulse,2154-2287;2154-2317,true,,
Writings from the Greco-Roman World Supplement Series,1877-8534,true,,
Urban Transformations,2524-8162,true,,
Bloomsbury Education and Chidhood Studies,2514-6440,true,,
Screenworks,2514-3123,true,,
Ius Publicum Network Review,2039-2540,true,,
The Nigerian Journal of Sociology and Anthropology,0331-4111;2736-075X,true,,
Journal of Orthodox Christian Studies,2574-495X;2574-4968,true,,
Reports of the European Society for Socially Embedded Technologies,2510-2591,true,,
Journal of Labor and Society,2667-3657;2471-4607,true,,
Journal of Economic and Managerial research,1112-7902;2602-6635,true,,
Adaptive Human Behavior and Physiology,2198-7335,true,,
Applied and Numerical Harmonic Analysis (ANHA),2296-5009;2296-5017,true,,
Chemistry,2624-8549,true,,
The Journal of Applied Laboratory Medicine (JALM),2576-9456;2475-7241,true,,
Progress in Biomaterials,2194-0509;2194-0517,true,,
IEEE Open Journal of the Industrial Electronics Society (OJ-IES),2644-1284,true,,
World Development Perspectives,2468-0532;2452-2929,true,,
Journal of Urban Archaeology (JUA),2736-2426;2736-2434,true,,
Annales de l’Institut Henri Poincaré D (AIHPD),2308-5827;2308-5835,true,,
Journal of Iberian & Latin American Research (JILAR),1326-0219;2151-9668,true,,
Ledger,2379-5980,true,,
Literatura - Konteksty,2543-9480,true,,
JBI Evidence Synthesis,2689-8381,true,,
European Journal of Midwifery (EJM),2585-2906,true,,
JPhys Photonics,2515-7647,true,,
Journal of the Text Encoding Initiative,2162-5603,true,,
Student Engagement in Higher Education Journal,2399-1836,true,,
Physical Review Research (PRResearch),2643-1564,true,,
Data Science,2451-8484;2451-8492,true,,
Higher Structures,2209-0606,true,,
International Journal of Physics and Chemistry Education (IJPCE),2589-8876,true,,
"International Journal of Gender, Sexuality and Law",2056-3914,true,,
ACS Applied Polymer Materials,2637-6105,true,,
International Journal of Economic Performance (IJEP),2661-7161;2716-9073,true,,
Research,2096-5168;2639-5274,true,,
"Journal of Surface Investigation: X-ray, Synchrotron and Neutron Techniques",1027-4510;1819-7094,true,,
"International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)",2643-8054;2643-8062,true,,
Nature Reviews Physics,2522-5820,true,,
"IEEE Transactions on Biometrics, Behavior, and Identity Science",2637-6407,true,,
Advanced Quantum Technologies,2511-9044,true,,
npj 2D Materials and Applications,2397-7132,true,,
npj Quantum Materials,2397-4648,true,,
Advanced Materials Technologies,2365-709X,true,,
Small Methods,2366-9608,true,,
Advanced Theory and Simulations,2513-0390,true,,
Energy & Environmental Materials (EEM),2575-0348;2575-0356,true,,
Material Design & Processing Communications (MDPC),2577-6576,true,,
Journal of Pipeline Systems Engineering and Practice,1949-1190;1949-1204,true,,
Ain Shams Engineering Journal,2090-4479;2090-4495,true,,
"International Journal of Systems, Control, and Communications",1755-9340;1755-9359,true,,
Analytica Chimica Acta: X,2590-1346,false,2021-01-01,inactive in the register (Nedlagt år 2021; year only)
ChemPhotoChem,2367-0932,true,,
Cephalalgia Reports,2515-8163,true,,
EuroMed Journal of Management (EMJM),2055-1703;2055-1711,true,,
JCSM Clinical Reports,2521-3555,false,2023-01-01,inactive in the register (Nedlagt år 2023; year only)
Tobacco Use Insights,1179-173X,true,,
Journal of Nano- and Electronic Physics,2077-6772;2306-4277,true,,
The Open Journal of Astrophysics,2565-6120,true,,
Medievalia. Journal of Medieval Studies,0211-3473;2014-8410,true,,
Direito GV Law Review,1808-2432;2317-6172,true,,
NAR Genomics and Bioinformatics,2631-9268,true,,
JAC-Antimicrobial Resistance (JAC-AMR),2632-1823,true,,
Journal of Hate Studies,1540-2126;2169-7442,true,,
"Aesthethika: an international journal devoted to the interdisciplinary study and research of subjectivity, politics and the arts",2344-9241;1553-5053,true,,
Terminology,1392-267X;2669-2198,true,,
"Europa Sacra (ES). Religion, Society, and Identity",2030-3068;2406-5838,true,,
Medievalism,2043-8230,true,,
Mediterranean Conference on Embedded Computing (MECO),2377-5475;2637-9511,true,,
International Conference on Computing Networking and Communications (ICNC),2325-2626;2473-7585,true,,
Pedagogical Linguistics,2665-9581;2665-959X,true,,
Small Structures,2688-4062,true,,
Numanities - Arts and Humanities in Progress,2510-442X;2510-4438,true,,
Cultural Animal Studies,2662-1835;2662-1843,true,,
De Gruyter Studies in Tourism,2570-1657;2570-1665,true,,
Frontiers in International Relations (FIR),2662-9429;2662-9437,true,,
Evolution Letters,2056-3744,true,,
INTERNET ... the ... International Conference on Evolving Internet.,2308-443X,true,,
The Journal of Japanese Botany,0022-2062,true,,
Public ethics. Studies on Legality and Participation,2723-9012,true,,
International Journal of Multimedia Intelligence and Security (IJMIS),2042-3462;2042-3470,true,,
The Asian Journal of Applied Linguistics,2308-6262,true,,
International Review of Public Policy (IRPP),2679-3873;2706-6274,true,,
"Chemistry of Nanomaterials for Energy, Biology and More (ChemNanoMat)",2199-692X,true,,
Biosemiotics (Bookseries),1875-4651;1875-466X,true,,
A Peer-Reviewed Journal About (APRJA),2245-7755,true,,
"International Journal on Child Maltreatment: Research, Policy and Practice",2524-5236;2524-5244,true,,
Algerian Journal of Legal and Political Sciences,2676-1912;2716-8239,true,,
Rivista Quadrimestrale di Diritto dell'Ambiente,2239-964X,true,,
InterViews: An Interdisciplinary Journal in Social Sciences,2349-400X,true,,
International Journal of Education Economics and Development (IJEED),1759-5673;1759-5681,true,,
Current Topics in Environmental Health and Preventive Medicine,2364-8333;2364-8341,true,,
Africa Journal of Management (AJOM),2332-2373;2332-2381,true,,
Computational Brain & Behavior,2522-0861;2522-087X,true,,
Scientific Journal of Silesian University of Technology. Series Transport (SJSUT.ST),0209-3324;2450-1549,true,,
The Journal of Cognition,2514-4820,true,,
"By, marsk og geest. Kulturhistorisk tidsskrift for Sydvestjylland",0905-5649;2445-8147,true,,
Journal of Perceptual Imaging (JPI),2575-8144,true,,
Limnetica,0213-8409;1989-1806,true,,
Applied Pragmatics,2589-109X;2589-1103,true,,
Baltic Screen Media Review,2346-5492;2346-5522,true,,
Postdigital Science and Education,2524-485X;2524-4868,true,,
Journal of L. M. Montgomery Studies,2563-6308,true,,
HAPSc Policy Briefs Series,2732-6578;2732-6586,true,,
Career Development Series,2542-9817;2542-9809,true,,
eTransporation,2590-1168,true,,
Journal of Interdisciplinary Sciences (JIS),2594-3405,true,,
Review of Evolutionary Political Economy (REPE),2662-6136;2662-6144,true,,
International Journal of Computer Aided Engineering and Technology (IJCAET),1757-2657;1757-2665,true,,
International Journal of Hybrid Intelligence (IJHI),2515-4273;2515-4281,true,,
International Journal of Korean Unification Studies,1229-6902,true,,
Journal of Population and Social Studies (JPSS),2465-4418,true,,
Russia in Global Affairs,1810-6374;2618-9844,true,,
International Energy Journal (IEJ),1513-718X,true,,
ACM/IMS Transactions on Data Science (TDS),2691-1922;2577-3224,true,,
Psychology Postgraduate Affairs Group Quarterly (PsyPAG Quarterly),1746-6016;2634-9108,true,,
Environmental and Sustainability Indicators,2665-9727,true,,
Journal of Play in Adulthood,2632-1254,true,,
International Journal of Intelligent Internet of Things Computing (IJIITC),2631-7060;2631-7079,true,,
ÍMPAR: Online Journal for Artistic Research,2184-1993,true,,
Current Trends in Translation Teaching and Learning E (CTTL E),2342-7205,true,,
Pharmacophore,2229-5402,true,,
Food chemistry: X.,2590-1575,true,,
Journal of Social Policy Research,0514-2776;2366-0295,true,,
Civil Engineering Dimension (CED),1410-9530;1979-570X,true,,
IEEE Open Journal of Industry Applications (OJIA),2644-1241,true,,
EuroSLA Studies,2627-1877;2626-2665,true,,
MAST -  The Journal of Media Art Study and Theory,2691-1566,true,,
International Journal of Blockchains and Cryptocurrencies (IJBC),2516-6425;2516-6433,true,,
Nature Food,2662-1355,true,,
"Facts, views & vision in ObGyn.",2032-0418;2684-4230,true,,
International Journal of Innovative Computing and Applications (IJICA),1751-648X;1751-6498,true,,
Clinical Liver Disease (CLD),2046-2484,true,,
International Journal of Ophthalmology (IJO),2222-3959;2227-4898,true,,
The World Journal of Men's Health (WJMH),2287-4208;2287-4690,true,,
Transkulturalität Translation Transfer,2196-2405,true,,
Journal of the American College of Emergency Physicians Open (JACEP Open),2688-1152,true,,
Legal History Library,1874-7493;2542-808X,true,,
Wound Management & Prevention (WMP),2640-5237;2640-5245,true,,
Journal of Bone and Joint Infection (JBJI),2206-3552,true,,
Cancer Reports,2573-8348,true,,
Frontiers in Fungal Biology,2673-6128,true,,
Stem Cell Reviews and Reports (SCRR),2629-3269;2629-3277,true,,
JNCI Cancer Spectrum,2515-5091,true,,
Australian and International Journal of Rural Education  (AIJRE),1036-0026;1839-7387,true,,
Neurology and Therapy,2193-8253;2193-6536,true,,
Tobacco Prevention & Cessation,2459-3087,true,,
JHEP Reports,2589-5559,true,,
International Journal of Neonatal Screening (IJNS),2409-515X,true,,
Current Research in Nutrition and Food Science,2347-467X;2322-0007,true,,
Frontiers in Virtual Reality,2673-4192,true,,
Journal of Ophthalmic Inflammation and Infection,1869-5760,true,,
"Religious Minorities in the North: History, Politics, and Culture",2627-440X;2627-4418,true,,
Urologia,0391-5603;1724-6075,true,,
Cardiovascular Diagnosis and Therapy (CDT),2223-3652;2223-3660,true,,
Clinical Endoscopy (CE),2234-2400;2234-2443,true,,
Journal of Alzheimer's Disease Reports,2542-4823,true,,
"Mechatronics, Automation, Control",1684-6427;2619-1253,true,,
ROMAI Journal,1841-5512;2065-7714,true,,
International Journal of Sustainable Materials and Structural Systems (IJSMS),2043-8621;2043-863X,true,,
Biomedicine Hub,2296-6870,true,,
International Journal of Transgenderism,2689-5269;2689-5277,true,,
Brill Research Perspectives in Multilingualism and Second Language Acquisition,2352-8761;2352-877X,true,,
The Journal of Middle East Medievalists,1068-1051,true,,
The Journal of Peace and War Studies (JPWS),2641-841X;2641-8428,true,,
The Advances in Educational Technologies and Instructional Design (AETID),2326-8905;2326-8913,true,,
Proceedings of the International Naval Engineering Conference & Exhibition (INEC),2515-818X,true,,
International Journal of Precision Technology (IJPT),1755-2060;1755-2079,true,,
Affective Science,2662-2041;2662-205X,true,,
"Journal of Neuroscience, Psychology, and Economics (JNPE)",1937-321X;2151-318X,true,,
NAR Cancer,2632-8674,true,,
Karto-Teka Gdańska,2545-2231,true,,
Educational Role of Language Journal,2657-9774,true,,
Journal of Medieval Religious Cultures,1947-6566;2153-9650,true,,
The Bangladesh Development Studies (BDS),0304-095X,true,,
AI and Ethics,2730-5953;2730-5961,true,,
AHURI Final Report,1834-7223,true,,
Pharmaceutical Technology in Hospital Pharmacy (PTHP),2365-2411;2365-242X,true,,
International Conference on Advanced Computer Science and Information Systems (ICACSIS),2330-4588;2473-7186,true,,
Journal of Behavioral Public Administration (JBPA),2576-6465,true,,
Monographs of the Institut für Dokumentologie und Editorik (SIDE),2197-6945,true,,
Nordic Research in Music Education,2703-8041,true,,
Far Eastern Affairs,0131-2812;2712-9098,true,,
Arthroplasty Today,2352-3441,true,,
Mai: Feminism & Visual Culture,2003-167X,true,,
Journal of Law Studies,0103-3506;2316-753X,true,,
Research Papers in Economics and Finance,2543-6430,true,,
RILEM technical letters,2518-0231,true,,
Schème - Electronic Journal of Genetic Psychology and Epistemology,1984-1655,true,,
Environmental Science: Water Research & Technology (ESWRT),2053-1400;2053-1419,true,,
International Journal of Big Data Management (IJBDM),2631-8679;2631-8687,true,,
International Conference on Unmanned Aircraft Systems (ICUAS),2373-6720;2575-7296,true,,
International Journal for Comparative Cultural Studies,2698-4938;2698-492X,true,,
Development in the Built Environment,2666-1659,true,,
Frontiers in Computer Science,2624-9898,true,,
Journal for Learning through the Arts,1932-7528,true,,
Koers - Bulletin for Christian Scholarship,0023-270X;2304-8557,true,,
Movimento,0104-754X;1982-8918,true,,
Stigma and Health,2376-6972;2376-6964,true,,
"Northern European Studies in Literature, Language and Culture",2196-9760,true,,
TRAJECTORIA,2435-4074,true,,
"International Journal of Research, Innovation and Commercialisation",2051-9931;2051-994X,true,,
International Journal of Intelligent Systems Design and Computing (IJISDC),2052-8477;2052-8485,true,,
Journal of Geovisualization and Spatial Analysis (JGSA),2509-8810;2509-8829,true,,
Journal of Nonlinear and Variational Analysis,2560-6921;2560-6778,true,,
Materials Today Nano,2588-8420,true,,
Matériaux & Techniques,0032-6895;1778-3771,true,,
Brasiliana: Journal for Brazilian Studies,2245-4373,true,,
Organization Theory (OT),2631-7877,true,,
Schlesische Grenzgänger,1867-6847,true,,
Eurasian Journal of Business and Economics (EJBE),1694-5948;1694-5972,true,,
Journal of Chinese Writing System,2513-8502;2513-8510,true,,
Phytopathology Research,2096-5362;2524-4167,true,,
Contributions to Management Science,1431-1941;2197-716X,true,,
Bonn zoological Bulletin (BzB),2190-7307;2363-6947,true,,
JAAAS: Journal of the Austrian Association for American Studies,2616-9533,true,,
Journal of Applied Research on Children (JARC),2155-5834,true,,
Selected Proceedings of the Workshop on Immigrant Languages in the Americas (WILA),2688-5816;2688-5840,true,,
Global Transitions,2589-7918,true,,
Energy and Built Environment (EBE),2666-1233,true,,
Manuscripta Publications in Manuscript Research (MSSP),2565-8735,true,,
AIMS Mathematics,2473-6988,true,,
Defence Science Review (DSR),2450-6869;2719-6763,true,,
International Journal of Educational Research Open,2666-3740,true,,
Psychology of Popular Media,2689-6567;2689-6575,true,,
Journal of Hazardous Materials Letters,2666-9110,true,,
"Wellbeing, Space and Society",2666-5581,true,,
Journal of Migration and Health,2666-6235,true,,
International Journal of Forensic Engineering and Management,1478-1476;1479-3091,true,,
ES Food & Agroforestry (FAF),2687-7295;2687-7309,true,,
Linguistic Minorities in Europe Online (LME),2510-5361,true,,
Dance Articulated,2703-8327,true,,
Earth System Governance,2589-8116,true,,
Open Research Europe,2732-5121,true,,
Acta Biomedica,0392-4203;2531-6745,true,,
Acta Pharmaceutica Sinica B (APSB),2211-3835;2211-3843,true,,
Acta Zoologica Bulgarica,0324-0770;2603-3798,true,,
Advances in Chronic Kidney Disease,1548-5595;1548-5609,true,,
Advances in Mathematics: Scientific Journal (AMSJ),1857-8365;1857-8438,true,,
American Journal of Ophthalmology Case Reports,2451-9936,true,,
The Anatolian Journal of Cardiology,2149-2263;2149-2271,true,,
Annual Review of Vision Science,2374-4642;2374-4650,true,,
The Application of Clinical Genetics,1178-704X,true,,
Temes de Disseny,2604-9155;2604-6032,true,,
Maritime Transport Research,2666-822X,true,,
Decision Making: Applications in Management and Engineering (DMAME),2560-6018;2620-0104,true,,
"BMJ Nutrition, Prevention and Health",2516-5542,true,,
British Journal of Hospital Medicine (BJHM),1750-8460;1759-7390,true,,
Bulletin of the Geological Society of Malaysia,0126-6187,true,,
Chem,2451-9308;2451-9294,true,,
Engineering and Applied Science Research (EASR),2539-6161;2539-6218,true,,
European Urology Open Science,2666-1691;2666-1683,true,,
Family Medicine and Community Health (FMCH),2305-6983;2009-8774,true,,
European Zoological Journal,2475-0263,true,,
Conference on Lasers and Electro-Optics (CLEO),2160-8989,true,,
Current Protocols in Bioinformatics,1934-3396;1934-340X,true,,
Current Transplantation Reports,2196-3029,true,,
Development Engineering,2352-7285,false,2024-01-01,inactive in the register (Nedlagt år 2024; year only)
"Digital Policy, Regulation and Governance",2398-5038;2398-5046,true,,
EJVES Vascular Forum (EJVES VF),2666-688X,true,,
"Endocrinology, Diabetes and Metabolism Case Reports",2052-0573,true,,
Forensic Science International: Reports,2665-9107,true,,
Frontiers of Medicine,2095-0217;2095-0225,true,,
International Journal of Mechatronics and Manufacturing Systems (IJMMS),1753-1039;1753-1047,true,,
International Journal of Pediatrics and Adolescent Medicine,2352-6467,true,,
International Journal of Population Data Science (IJPDS),2399-4908,true,,
International Real Estate Review (IRER),2154-8919,true,,
Iraqi Geological Journal,2414-6064;2663-8754,true,,
IEEE Open Access Journal of Power and Energy,2687-7910,true,,
Italian Journal of Vascular and Endovascular Surgery,1824-4777;1827-1847,true,,
JCO Global Oncology,2687-8941,true,,
Journal of Arid Land,1674-6767;2194-7783,true,,
Journal of Discrete Mathematical Sciences and Cryptography (JDMSC),0972-0529;2169-0065,true,,
Journal of Evidence-Based Social Work,2640-8066;2640-8074,true,,
Journal of Insect Biodiversity (JIB),2538-1318;2147-7612,true,,
Journal of Medical and Biological Engineering (JMBE),1609-0985;2199-4757,true,,
Journal of Medical Ultrasound,0929-6441;2212-1552,true,,
"Journal of Occupational Therapy, Schools, and Early Intervention",1941-1243;1941-1251,true,,
Journal of Pharmacy and Bioallied Sciences,0976-4879;0975-7406,true,,
Journal of Structural Integrity and Maintenance,2470-5314;2470-5322,true,,
Journal of the Korean Academy of Child and Adolescent Psychiatry (JKACAP),1225-729X,true,,
Journal of Transnational Management,1547-5778;1547-5786,true,,
Journal of Transportation Safety and Security (JTSS),1943-9962;1943-9970,true,,
Magazine of Civil Engineering,2712-8172,true,,
Marine Biological Journal,2499-9768;2499-9776,true,,
Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery (WIREs),1942-4787;1942-4795,true,,
Medical Science Educator,2156-8650,true,,
Medicina Fluminensis,1847-6864;1848-820X,true,,
Neurobiology of Stress,2352-2895,true,,
Neurophotonics,2329-423X;2329-4248,true,,
Obstetrics and Gynecology Science,2287-8572;2287-8580,true,,
Oecologia Australis,2177-6199,true,,
PharmaNutrition,2542-520X;2213-4344,true,,
Probability and Mathematical Statistics,0208-4147;2300-8113,true,,
Sports Health: A Multidisciplinary Approach (SPH),1941-7381;1941-0921,true,,
Proceeding of the International Conference on Electrical Power Quality and Utilisation (EPQU),2150-6647;2150-6655,true,,
Proceedings - IEEE Computer Security Foundations Symposium (CSF),1940-1434;2374-8303,true,,
Proceedings from the Document Academy (PDOCAM),2473-215X,true,,
Proceedings of the International School of Physics Enrico Fermi,0074-784X;1879-8195,true,,
Profilakticheskaya Meditsina,2305-4948;2309-513X,true,,
Vascular Cell,2045-824X,false,2023-01-01,inactive in the register (Nedlagt år 2023; year only)
Soil Systems,2571-8789,true,,
Ultrasonography,2288-5919;2288-5943,true,,
South American Journal of Herpetology (SAJH),1808-9798;1982-355X,true,,
Statistics in Biopharmaceutical Research (SBR),1946-6315,true,,
Translational Lung Cancer Research (TLCR),2218-6751;2226-4477,true,,
Journal of Tsinghua University,1000-0054,true,,
Revista Andaluza de Medicina del Deporte (RAMD),1888-7546;2172-5063,true,,
"Sankhya A, The Indian Journal of Statistics",0976-836X;0976-8378,true,,
Studies in Applied Electromagnetics and Mechanics,1383-7281;1879-8322,true,,
Teaching Public Administration (TPA),0144-7394;2047-8720,true,,
TechTrends,8756-3894;1559-7075,true,,
Therya,2007-3364,true,,
Transgender Health,2688-4887;2380-193X,true,,
Translational Neurodegeneration,2096-6466;2047-9158,true,,
VirusDisease,2347-3584;2347-3517,true,,
UCJC Business and Society Review (UCJC BSR),2659-3270,true,,
Vnitrni Lekarstvi,0042-773X;1801-7592,true,,
Journal of Northwestern Polytechnical University,1000-2758;2609-7125,true,,
Systems Engineering - Theory and Practice,1000-6788,true,,
Sinergia Académica,2765-8252,true,,
Deutsche Entomologische Zeitschrift (DEZ),1435-1951;1860-1324,true,,
"Acta Myologica (Myopathies, Cardiomyopathies and Neuromyopathies)",1128-2460;2532-1900,true,,
Cell Reports Medicine,2666-3791,true,,
Brazilian Journal of Biometrics (BJB),0102-0811;1983-0823,true,,
Revmatologiia (Bulgaria),1310-0505,true,,
Srpski Arhiv za Celokupno Lekarstvo,0370-8179;2406-0895,true,,
Volumina Jurassica,1896-7876,true,,
Con A de animación,2173-6049;2173-3511,true,,
Discourses on Culture,2450-0402,true,,
Cardiovascular & Hematological Disorders-Drug Targets,1871-529X;2212-4063,true,,
Anti-Cancer Agents in Medicinal Chemistry,1871-5206;1875-5992,true,,
Anti-Infective Agents,2211-3525;2211-3533,true,,
Anti-Inflammatory & Anti-Allergy Agents in Medicinal Chemistry,1871-5230;1875-614X,true,,
Cardiovascular & Hematological Agents in Medicinal Chemistry,1871-5257;1875-6182,true,,
Central Nervous System Agents in Medicinal Chemistry,1871-5249;1875-6166,true,,
Current Psychiatry Research and Reviews,2666-0822;2666-0830,true,,
Journal of Laboratory Medicine,2567-9430;2567-9449,true,,
Computational and Mathematical Biophysics,2544-7297,true,,
Tiltakshåndboka: oppsummert forskning om effekt av tiltak for barn og unges psykiske helse,2703-8386,true,,
Studia Ecologiae et Bioethicae,1733-1218;2719-826X,true,,
Journal of Mathematical Study (JMS),1006-6837;2617-8702,true,,
Adversity and Resilience Science (ARS),2662-2424;2662-2416,true,,
Perspectivas em Análise do Comportamento,2177-3548,true,,
Integrated Series in Information Systems (ISIS),1571-0270;2197-7968,true,,
Continuity & Resilience Review (CRR),2516-7502;2516-7510,true,,
Confluences Méditerranée,1148-2664;2102-5991,true,,
Fermentation,2311-5637,true,,
International Journal of Language & Law (JLL),2194-7414,true,,
International Conference on Cognitive Infocommunications (CogInfoCom),2380-7350;2473-5671,true,,
Organizational Behaviour in Healthcare,2662-1045;2662-1053,true,,
Unsupervised and Semi-Supervised Learning,2522-848X;2522-8498,true,,
Project Leadership and Society (PLS),2666-7215,true,,
"UED Journal of Social Sciences, Humanities and Education",1859-4603,true,,
Studia Theologica Islandica,1670-2972;2298-8270,true,,
Radical Teacher,0191-4847;1941-0832,true,,
Journal of Foreign Languages and Cultures,2096-4374,true,,
Studies on the Children of Abraham,2210-4720;2210-4739,true,,
Euro-Asian Journal of Sustainable Energy Development Policy,1791-6119;2529-0940,true,,
"Apparatus. Film, media and digital cultures in Central and Eastern Europe",2365-7758,true,,
Artificial Intelligence in Geosciences,2666-5441,true,,
Current Pollution Reports,2198-6592,true,,
APL Bioengineering,2473-2877,true,,
"International Journal of Reliability, Risk and Safety: Theory and Application (IJRRS)",2676-3346,true,,
